filepath	subject_candidate	session_candidate	extension	size_bytes	version	header_tokens	log_start_mdh_time	log_stop_mdh_time	log_start_mpcu_time	log_stop_mpcu_time	nr_trig	nr_mp	nr_arr	acq_win	ecg_freq_per	puls_freq_per	resp_freq_per	ext_freq_per	ext2_freq_per	footer_complete	notes
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.ecg	SUBC045	ses-02	.ecg	89730	LOGVERSION	1 1 2 40 280	36664487	36674162	36664595	36674270	0	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.puls	SUBC045	ses-02	.puls	7727036	LOGVERSION_PULS	1 2 40 280	36665515	40544187	36665620	40543875	2084	0	0	564	0 0	0 0	19 3080	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.resp	SUBC045	ses-02	.resp	7565089	LOGVERSION_RESP	1 2 20 2	36665002	40544187	36665107	40543875	2084	0	0	564	0 0	0 0	19 3080	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.ecg	SUBC45	ses-01	.ecg	46085	LOGVERSION	1 1 2 40 280	37243777	37248665	37244407	37249295	0	0	0	0	0 0	66 903	23 2560	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.puls	SUBC45	ses-01	.puls	5325682	LOGVERSION_PULS	1 2 40 280	37244805	39916435	37245432	39916727	2084	0	0	401	0 0	118 505	19 3080	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.resp	SUBC45	ses-01	.resp	5258061	LOGVERSION_RESP	1 2 20 2	37244295	39916437	37244922	39916727	2084	0	0	401	0 0	120 500	19 3100	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.ecg	SUBC046	ses-01	.ecg	49140	LOGVERSION	1 1 2 40 280	50316320	50321540	50316035	50321255	0	0	0	0	0 0	0 0	7 8100	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.puls	SUBC046	ses-01	.puls	13664256	LOGVERSION_PULS	1 2 40 280														no	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.resp	SUBC046	ses-01	.resp	13336576	LOGVERSION_RESP	1 2 20 2														no	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.ecg	SUBC047	ses-02	.ecg	62900	LOGVERSION	1 1 2 40 280	39375565	39382280	39375282	39381997	0	0	0	0	0 0	58 1033	14 4060	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.puls	SUBC047	ses-02	.puls	5625827	LOGVERSION_PULS	1 2 40 280	39376595	42183142	39376310	42182467	2084	0	0	593	0 0	55 1087	14 4220	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.resp	SUBC047	ses-02	.resp	5559050	LOGVERSION_RESP	1 2 20 2	39376082	42183145	39375800	42182467	2084	0	0	593	0 0	55 1081	14 4220	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.ecg	SUBC047	ses-01	.ecg	46750	LOGVERSION	1 1 2 40 280	41417087	41422047	41417092	41422050	0	0	0	0	0 0	53 1112	13 4320	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.puls	SUBC047	ses-01	.puls	6323149	LOGVERSION_PULS	1 2 40 280	41418117	44575170	41418120	44575002	2304	0	0	529	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.resp	SUBC047	ses-01	.resp	6135059	LOGVERSION_RESP	1 2 20 2	41417607	44575170	41417610	44575002	2304	0	0	529	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ecg	SUBC48	ses-01	.ecg	180750	LOGVERSION	1 1 2 40 280	41490735	41510260	41491410	41510935	0	0	0	0	0 0	98 608	12 4860	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.puls	SUBC48	ses-01	.puls	6597510	LOGVERSION_PULS	1 2 40 280	41491767	44803185	41492440	44802947	2084	0	0	602	0 0	100 598	20 2980	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.resp	SUBC48	ses-01	.resp	6390939	LOGVERSION_RESP	1 2 20 2	41491255	44803187	41491930	44802947	2084	0	0	602	0 0	99 605	20 2980	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ecg	SUBC49	ses-02	.ecg	180823	LOGVERSION	1 1 2 40 280	40813195	40832727	40813462	40832995	0	0	0	0	0 0	82 730	14 4040	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.puls	SUBC49	ses-02	.puls	5500751	LOGVERSION_PULS	1 2 40 280	40814225	43565375	40814490	43565275	2117	0	0	0	0 0	77 770	9 6380	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.resp	SUBC49	ses-02	.resp	5428295	LOGVERSION_RESP	1 2 20 2	40813712	43565375	40813977	43565275	2117	0	0	0	0 0	79 757	9 6380	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ecg	SUBC50	ses-01	.ecg	2761106	LOGVERSION	1 1 2 40 280	62744825	63044642	62744785	63044782	197	0	0	0	0 0	71 838	21 2820	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.puls	SUBC50	ses-01	.puls	597216	LOGVERSION_PULS	1 2 40 280	62745855	63044642	62745812	63044780	198	0	0	0	0 0	71 836	21 2820	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.resp	SUBC50	ses-01	.resp	586403	LOGVERSION_RESP	1 2 20 2	62745345	63044642	62745302	63044780	197	0	0	0	0 0	71 838	21 2820	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ecg	SUBC050	ses-02	.ecg	60226	LOGVERSION	1 1 2 40 280	41375005	41381427	41374237	41380660	0	0	0	0	0 0	87 687	18 3280	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.puls	SUBC050	ses-02	.puls	6044258	LOGVERSION_PULS	1 2 40 280	41376032	44397250	41375262	44395920	2089	0	0	604	0 0	70 850	21 2780	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.resp	SUBC050	ses-02	.resp	6028053	LOGVERSION_RESP	1 2 20 2	41375522	44397252	41374752	44395920	2089	0	0	604	0 0	68 872	21 2780	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ecg	SUBC051	ses-01	.ecg	65404	LOGVERSION	1 1 2 40 280	48254725	48261712	48254055	48261042	0	0	0	0	0 0	72 825	19 3080	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.puls	SUBC051	ses-01	.puls	6088872	LOGVERSION_PULS	1 2 40 280	48255755	51309785	48255082	51308130	2084	0	0	564	0 0	43 1390	9 6180	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.resp	SUBC051	ses-01	.resp	5951675	LOGVERSION_RESP	1 2 20 2	48255242	51309785	48254572	51308130	2084	0	0	564	0 0	43 1390	9 6180	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ecg	SUBC052	ses-01	.ecg	54894	LOGVERSION	1 1 2 40 280	36850500	36856345	36850445	36856290	0	0	0	0	0 0	57 1045	13 4340	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.puls	SUBC052	ses-01	.puls	6169656	LOGVERSION_PULS	1 2 40 280	36851530	39928932	36851472	39929577	2084	0	0	453	0 0	52 1148	6 8880	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.resp	SUBC052	ses-01	.resp	6129318	LOGVERSION_RESP	1 2 20 2	36851020	39928935	36850962	39929577	2084	0	0	453	0 0	52 1148	6 8880	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ecg	SUBC052	ses-01	.ecg	54894	LOGVERSION	1 1 2 40 280	36850500	36856345	36850445	36856290	0	0	0	0	0 0	57 1045	13 4340	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.puls	SUBC052	ses-01	.puls	6169656	LOGVERSION_PULS	1 2 40 280	36851530	39928932	36851472	39929577	2084	0	0	453	0 0	52 1148	6 8880	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.resp	SUBC052	ses-01	.resp	6129318	LOGVERSION_RESP	1 2 20 2	36851020	39928935	36850962	39929577	2084	0	0	453	0 0	52 1148	6 8880	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.ecg	SUBC053	ses-01	.ecg	59608	LOGVERSION	1 1 2 40 280	30297190	30303547	30297715	30304072	0	0	0	0	0 0	73 815	14 4160	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.puls	SUBC053	ses-01	.puls	7025999	LOGVERSION_PULS	1 2 40 280	30298220	33830870	30298742	33830635	2100	0	0	0	0 0	67 888	11 5200	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.resp	SUBC053	ses-01	.resp	6874116	LOGVERSION_RESP	1 2 20 2	30297707	33830872	30298232	33830635	2100	0	0	0	0 0	67 888	11 5200	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.ecg	SUBC054	ses-01	.ecg	1380867	LOGVERSION	1 1 2 40 280	53231657	53381630	53230222	53380190	0	0	0	0	0 0	64 932	18 3160	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.puls	SUBC054	ses-01	.puls	6786801	LOGVERSION_PULS	1 2 40 280	53232687	56652702	53231250	56651365	2084	0	0	632	0 0	70 850	15 3900	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.resp	SUBC054	ses-01	.resp	6620205	LOGVERSION_RESP	1 2 20 2	53232177	56652705	53230742	56651365	2084	0	0	632	0 0	70 850	15 3900	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.ecg	SUBC055	ses-02	.ecg	27972	LOGVERSION	1 1 2 40 280	36698985	36701965	36699207	36702187	0	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.puls	SUBC055	ses-02	.puls	7864320	LOGVERSION_PULS	1 2 40 280														no	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.resp	SUBC055	ses-02	.resp	56688640	LOGVERSION_RESP	1 2 20 2														no	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.puls	SUBC56	NA	.puls	3223498	LOGVERSION_PULS	1 2 40 280	34398367	36005882	34398477	36006110	0	0	0	0	0 0	61 970	9 6260	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.resp	SUBC56	NA	.resp	23040001	LOGVERSION_RESP	1 2 20 2	34398367	36005882	34398477	36006110	0	0	0	0	0 0	62 955	9 6260	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
